id|asset_id|data|
590|652|{"DENSITY": 57947.0, "REPLCOST": 16529638.44, "ZIP_CODE": 82071.0, "GROSSAREA": 66186.0, "YEARBUILT": 1935.0, "FLOORCOUNT": 5, "USABLEAREA": 57947.0, "Y_LATITUDE": 41.31325887, "Shape__Area": 2398.604446, "X_LONGITUDE": -105.5828238, "CONDITIONKEY": 0, "PERCENTUSABLE": 45.1, "Shape__Length": 226.7241732, "IMPROVEMENT_USE": "Classroom/Office/Assembly", "PERCENTASSIGNABLE": 30.6, "IMPROVEMENT_ACQUIRED": 0}
591|653|{"DENSITY": 0.0, "REPLCOST": 86585307.86, "ZIP_CODE": 82071.0, "GROSSAREA": 275670.0, "YEARBUILT": 1982.0, "FLOORCOUNT": 0, "USABLEAREA": 142211.0, "Y_LATITUDE": 41.313329, "Shape__Area": 11638.47313, "X_LONGITUDE": -105.569453, "CONDITIONKEY": 0, "PERCENTUSABLE": 35.77, "Shape__Length": 608.6246173, "BLDG_ADDITIONS": "2017", "IMPROVEMENT_USE": "Athletics Facilities", "YEARS_REMODELED": "2017", "PERCENTASSIGNABLE": 26.79, "IMPROVEMENT_ACQUIRED": 0}
592|654|{"DENSITY": 0.0, "REPLCOST": 13054700.17, "ZIP_CODE": 82071.0, "GROSSAREA": 52499.0, "YEARBUILT": 2007.0, "FLOORCOUNT": 4, "USABLEAREA": 50059.0, "Y_LATITUDE": 41.31519012, "Shape__Area": 1389.69989, "X_LONGITUDE": -105.5808239, "CONDITIONKEY": 0, "PERCENTUSABLE": 67.96, "Shape__Length": 184.943152, "IMPROVEMENT_USE": "Classroom/Office", "PERCENTASSIGNABLE": 46.62, "IMPROVEMENT_ACQUIRED": 0}
593|655|{"DENSITY": 0.0, "ZIP_CODE": 82071.0, "GROSSAREA": 30402.03222, "YEARBUILT": 1969.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.31326267, "Shape__Area": 2822.316864, "X_LONGITUDE": -105.5837739, "CONDITIONKEY": 0, "Shape__Length": 257.3909112, "IMPROVEMENT_USE": "Stack", "IMPROVEMENT_ACQUIRED": 0}
594|656|{"DENSITY": 968.29, "REPLCOST": 24339272.91, "ZIP_CODE": 82071.0, "GROSSAREA": 93631.0, "YEARBUILT": 1986.0, "FLOORCOUNT": 3, "USABLEAREA": 80368.0, "Y_LATITUDE": 41.31603715, "Shape__Area": 6788.595306, "X_LONGITUDE": -105.5695526, "CONDITIONKEY": 0, "PERCENTUSABLE": 84.46, "Shape__Length": 490.1246061, "IMPROVEMENT_USE": "Classroom/Office", "PERCENTASSIGNABLE": 54.5, "IMPROVEMENT_ACQUIRED": 0}
596|658|{"DENSITY": 0.0, "REPLCOST": 13500.0, "ZIP_CODE": 82070.0, "GROSSAREA": 135.0, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.286887, "Shape__Area": 12.49179077, "X_LONGITUDE": -105.657015, "CONDITIONKEY": 0, "Shape__Length": 14.142845, "IMPROVEMENT_USE": "Storage", "IMPROVEMENT_ACQUIRED": 0}
597|659|{"DENSITY": 0.0, "ZIP_CODE": 82071.0, "GROSSAREA": 31470.0, "YEARBUILT": 2007.0, "FLOORCOUNT": 0, "USABLEAREA": 29094.0, "Y_LATITUDE": 41.320278, "Shape__Area": 1876.488068, "X_LONGITUDE": -105.562179, "CONDITIONKEY": 0, "PERCENTUSABLE": 70.78, "Shape__Length": 209.3596947, "IMPROVEMENT_USE": "Clinic Space/Support", "PERCENTASSIGNABLE": 48.83, "IMPROVEMENT_ACQUIRED": 0}
598|660|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 1331.312732, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.3046989, "Shape__Area": 103.7021179, "X_LONGITUDE": -105.641525, "CONDITIONKEY": 0, "Shape__Length": 44.96962049, "IMPROVEMENT_USE": "Storage", "IMPROVEMENT_ACQUIRED": 0}
599|661|{"DENSITY": 0.0, "REPLCOST": 78514.02, "ZIP_CODE": 82070.0, "GROSSAREA": 6205.0, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28597681, "Shape__Area": 320.9176941, "X_LONGITUDE": -105.657788, "CONDITIONKEY": 0, "Shape__Length": 73.1366748, "IMPROVEMENT_USE": "Agricultural Facilities", "IMPROVEMENT_ACQUIRED": 0}
600|662|{"DENSITY": 0.0, "REPLCOST": 1048363.9, "ZIP_CODE": 82070.0, "GROSSAREA": 13679.36937, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28627271, "Shape__Area": 1680.769592, "X_LONGITUDE": -105.6590242, "CONDITIONKEY": 0, "Shape__Length": 213.5055522, "IMPROVEMENT_USE": "Animal Facilities", "IMPROVEMENT_ACQUIRED": 0}
601|663|{"DENSITY": 0.0, "REPLCOST": 281718.71, "ZIP_CODE": 82070.0, "GROSSAREA": 7461.230547, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28756014, "Shape__Area": 747.8990479, "X_LONGITUDE": -105.6582375, "CONDITIONKEY": 0, "Shape__Length": 152.3879116, "IMPROVEMENT_USE": "Animal Facilities", "IMPROVEMENT_ACQUIRED": 0}
602|664|{"DENSITY": 0.0, "REPLCOST": 23662604.65, "ZIP_CODE": 82070.0, "GROSSAREA": 134518.0, "YEARBUILT": 1966.0, "FLOORCOUNT": 14, "USABLEAREA": 116039.0, "Y_LATITUDE": 41.31038836, "Shape__Area": 873.7928467, "X_LONGITUDE": -105.5752674, "CONDITIONKEY": 0, "PERCENTUSABLE": 68.02, "Shape__Length": 138.4482539, "IMPROVEMENT_USE": "Office", "YEARS_REMODELED": "2005", "PERCENTASSIGNABLE": 47.65, "IMPROVEMENT_ACQUIRED": 0}
603|665|{"DENSITY": 0.0, "REPLCOST": 458645.09, "ZIP_CODE": 82070.0, "GROSSAREA": 3629.0, "YEARBUILT": 1994.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31103444, "Shape__Area": 235.7814941, "X_LONGITUDE": -105.5598261, "CONDITIONKEY": 0, "PERCENTUSABLE": 0.0, "Shape__Length": 76.62668981, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 0.0, "IMPROVEMENT_ACQUIRED": 0}
604|666|{"DENSITY": 0.0, "ZIP_CODE": 82223.0, "GROSSAREA": 282.972441, "YEARBUILT": 2005.0, "FLOORCOUNT": 0, "Y_LATITUDE": 42.0732867, "Shape__Area": 26.28842163, "X_LONGITUDE": -104.3822873, "CONDITIONKEY": 0, "Shape__Length": 18.58506171, "IMPROVEMENT_USE": "Agricultural Facilities", "IMPROVEMENT_ACQUIRED": 1}
605|667|{"DENSITY": 0.0, "ZIP_CODE": 82435.0, "GROSSAREA": 1275.0, "YEARBUILT": 1988.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.77619013, "Shape__Area": 20.81048584, "X_LONGITUDE": -108.7516377, "CONDITIONKEY": 0, "Shape__Length": 19.1321299, "IMPROVEMENT_USE": "Storage", "IMPROVEMENT_ACQUIRED": 0}
606|668|{"DENSITY": 0.0, "ZIP_CODE": 82801.0, "GROSSAREA": 23560.0, "YEARBUILT": 2000.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.83952419, "Shape__Area": 612.5420837, "X_LONGITUDE": -106.8401816, "CONDITIONKEY": 0, "Shape__Length": 111.0298383, "IMPROVEMENT_USE": "Laboratory/Office", "IMPROVEMENT_ACQUIRED": 0}
607|669|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 6494.416114, "YEARBUILT": 1950.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.30272089, "Shape__Area": 603.3513031, "X_LONGITUDE": -105.6473285, "CONDITIONKEY": 0, "Shape__Length": 210.2296912, "IMPROVEMENT_USE": "Animal Facilities", "IMPROVEMENT_ACQUIRED": 0}
608|670|{"DENSITY": 0.0, "ZIP_CODE": 82324.0, "GROSSAREA": 112.8198611, "YEARBUILT": 1965.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.63147158, "Shape__Area": 10.4813385, "X_LONGITUDE": -106.5364153, "CONDITIONKEY": 0, "Shape__Length": 12.95001548, "IMPROVEMENT_USE": "Special Use", "IMPROVEMENT_ACQUIRED": 0}
609|671|{"DENSITY": 0.0, "REPLCOST": 17900.0, "ZIP_CODE": 82801.0, "GROSSAREA": 179.0, "YEARBUILT": 2000.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.84030952, "Shape__Area": 16.61273193, "X_LONGITUDE": -106.8396872, "CONDITIONKEY": 0, "Shape__Length": 16.33001299, "IMPROVEMENT_USE": "Agricultural Facilities", "IMPROVEMENT_ACQUIRED": 0}
610|672|{"DENSITY": 0.0, "REPLCOST": 808822.35, "ZIP_CODE": 82070.0, "GROSSAREA": 5952.0, "YEARBUILT": 1959.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31330169, "Shape__Area": 318.4113007, "X_LONGITUDE": -105.5581971, "CONDITIONKEY": 0, "PERCENTUSABLE": 0.0, "Shape__Length": 93.51637937, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 0.0, "IMPROVEMENT_ACQUIRED": 0}
611|673|{"DENSITY": 0.0, "REPLCOST": 56603.15, "ZIP_CODE": 82055.0, "GROSSAREA": 288.663242, "YEARBUILT": 1950.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.32149019, "Shape__Area": 26.81781006, "X_LONGITUDE": -106.1479, "CONDITIONKEY": 0, "Shape__Length": 21.97549616, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
612|674|{"DENSITY": 0.0, "REPLCOST": 429229.92, "ZIP_CODE": 82070.0, "GROSSAREA": 3355.0, "YEARBUILT": 1994.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31116155, "Shape__Area": 172.3973846, "X_LONGITUDE": -105.5610167, "CONDITIONKEY": 0, "Shape__Length": 59.04606126, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
613|675|{"DENSITY": 0.0, "ZIP_CODE": 82072.0, "GROSSAREA": 672.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.315127, "Shape__Area": 78.08735657, "X_LONGITUDE": -105.559688, "CONDITIONKEY": 0, "Shape__Length": 35.42835335, "IMPROVEMENT_USE": "Athletics Facilities", "IMPROVEMENT_ACQUIRED": 0}
614|676|{"DENSITY": 0.0, "REPLCOST": 17700.0, "ZIP_CODE": 82801.0, "GROSSAREA": 6593.0, "YEARBUILT": 2000.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.84031588, "Shape__Area": 16.41601563, "X_LONGITUDE": -106.8397624, "CONDITIONKEY": 0, "Shape__Length": 16.23999999, "IMPROVEMENT_USE": "Agricultural Facilities", "IMPROVEMENT_ACQUIRED": 0}
615|677|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 49585.48181, "YEARBUILT": 1996.0, "FLOORCOUNT": 1, "USABLEAREA": 9853.0, "Y_LATITUDE": 41.28869211, "Shape__Area": 5209.132675, "X_LONGITUDE": -105.6565275, "CONDITIONKEY": 0, "PERCENTUSABLE": 17.95, "Shape__Length": 314.0459077, "IMPROVEMENT_USE": "Classroom/Animal Facilities/Assembly", "PERCENTASSIGNABLE": 15.17, "IMPROVEMENT_ACQUIRED": 0}
616|678|{"DENSITY": 0.0, "REPLCOST": 977528.96, "ZIP_CODE": 82070.0, "GROSSAREA": 7574.0, "YEARBUILT": 1994.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31085895, "Shape__Area": 426.9682465, "X_LONGITUDE": -105.5594605, "CONDITIONKEY": 0, "Shape__Length": 119.2228561, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
617|679|{"DENSITY": 0.0, "REPLCOST": 31256.99, "ZIP_CODE": 82063.0, "GROSSAREA": 1222.0, "YEARBUILT": 1970.0, "FLOORCOUNT": 0, "USABLEAREA": 1025.0, "Y_LATITUDE": 41.06641213, "Shape__Area": 113.5150757, "X_LONGITUDE": -106.0064363, "CONDITIONKEY": 0, "PERCENTUSABLE": 73.93, "Shape__Length": 42.89058238, "IMPROVEMENT_USE": "Vehicle Storage", "PERCENTASSIGNABLE": 73.93, "IMPROVEMENT_ACQUIRED": 0}
618|680|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 820.0, "YEARBUILT": 1960.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.31402243, "Shape__Area": 32.65570068, "X_LONGITUDE": -105.5617681, "CONDITIONKEY": 0, "Shape__Length": 23.5749726, "IMPROVEMENT_USE": "Athletics Services", "IMPROVEMENT_ACQUIRED": 0}
619|681|{"DENSITY": 861.35, "REPLCOST": 26457195.08, "ZIP_CODE": 82070.0, "GROSSAREA": 66774.0, "YEARBUILT": 1980.0, "FLOORCOUNT": 2, "USABLEAREA": 56849.0, "Y_LATITUDE": 41.30828536, "Shape__Area": 3438.09523, "X_LONGITUDE": -105.611417, "CONDITIONKEY": 0, "PERCENTUSABLE": 75.58, "Shape__Length": 437.7138411, "IMPROVEMENT_USE": "Research", "YEARS_REMODELED": "2018", "PERCENTASSIGNABLE": 45.76, "IMPROVEMENT_ACQUIRED": 0}
620|682|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 16066.72709, "FLOORCOUNT": 0, "Y_LATITUDE": 41.310181, "Shape__Area": 1492.653748, "X_LONGITUDE": -105.568062, "CONDITIONKEY": 0, "Shape__Length": 266.1226621, "IMPROVEMENT_USE": "Office", "IMPROVEMENT_ACQUIRED": 0}
621|683|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 225.0, "YEARBUILT": 2006.0, "FLOORCOUNT": 1, "USABLEAREA": 3614.0, "Y_LATITUDE": 41.17224605, "Shape__Area": 318.3249664, "X_LONGITUDE": -105.5831219, "CONDITIONKEY": 0, "PERCENTUSABLE": 104.43, "Shape__Length": 76.56357843, "IMPROVEMENT_USE": "Storage", "PERCENTASSIGNABLE": 92.84, "IMPROVEMENT_ACQUIRED": 0}
622|684|{"DENSITY": 0.0, "REPLCOST": 808822.35, "ZIP_CODE": 82070.0, "GROSSAREA": 5952.0, "YEARBUILT": 1959.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31220825, "Shape__Area": 337.7620087, "X_LONGITUDE": -105.5598415, "CONDITIONKEY": 0, "Shape__Length": 96.0236458, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
623|685|{"DENSITY": 0.0, "REPLCOST": 324437.59, "ZIP_CODE": 82070.0, "GROSSAREA": 4423.32135, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28655808, "Shape__Area": 463.1351624, "X_LONGITUDE": -105.6571256, "CONDITIONKEY": 0, "PERCENTUSABLE": 0.0, "Shape__Length": 97.86521538, "IMPROVEMENT_USE": "Animal Facilities", "PERCENTASSIGNABLE": 0.0, "IMPROVEMENT_ACQUIRED": 0}
624|686|{"DENSITY": 0.0, "REPLCOST": 458645.09, "ZIP_CODE": 82070.0, "GROSSAREA": 9215.317389, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28774877, "Shape__Area": 680.0404205, "X_LONGITUDE": -105.6584848, "CONDITIONKEY": 0, "Shape__Length": 120.9067002, "IMPROVEMENT_USE": "Animal Facilities", "IMPROVEMENT_ACQUIRED": 0}
625|687|{"DENSITY": 0.0, "ZIP_CODE": 82435.0, "GROSSAREA": 623.0, "YEARBUILT": 1960.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.77585222, "Shape__Area": 21.18666077, "X_LONGITUDE": -108.7518874, "CONDITIONKEY": 0, "Shape__Length": 18.45001018, "IMPROVEMENT_USE": "Vehicle Storage/Storage", "IMPROVEMENT_ACQUIRED": 0}
626|688|{"DENSITY": 0.0, "ZIP_CODE": 82435.0, "GROSSAREA": 2100.0, "YEARBUILT": 2000.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.77570991, "Shape__Area": 758.6493225, "X_LONGITUDE": -108.7593901, "CONDITIONKEY": 0, "Shape__Length": 160.2903406, "IMPROVEMENT_USE": "Office", "IMPROVEMENT_ACQUIRED": 0}
627|689|{"DENSITY": 0.0, "REPLCOST": 4000.0, "ZIP_CODE": 82070.0, "GROSSAREA": 40.0, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.305397, "Shape__Area": 3.628936768, "X_LONGITUDE": -105.642185, "CONDITIONKEY": 0, "Shape__Length": 7.619917871, "IMPROVEMENT_USE": "Research", "IMPROVEMENT_ACQUIRED": 0}
628|690|{"DENSITY": 0.0, "REPLCOST": 169806.39, "ZIP_CODE": 82055.0, "GROSSAREA": 2060.0, "YEARBUILT": 1950.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.32145802, "Shape__Area": 106.9605713, "X_LONGITUDE": -106.1476297, "CONDITIONKEY": 0, "Shape__Length": 49.71021165, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 1}
629|691|{"DENSITY": 0.0, "ZIP_CODE": 82071.0, "GROSSAREA": 635.0, "YEARBUILT": 2014.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.310825, "Shape__Area": 71.41184998, "X_LONGITUDE": -105.582075, "CONDITIONKEY": 0, "Shape__Length": 34.04013917, "IMPROVEMENT_USE": "Housing", "YEARS_REMODELED": "2014", "IMPROVEMENT_ACQUIRED": 0}
630|692|{"DENSITY": 0.0, "REPLCOST": 875655.75, "ZIP_CODE": 82071.0, "GROSSAREA": 4104.071809, "YEARBUILT": 2012.0, "FLOORCOUNT": 0, "USABLEAREA": 6216.0, "Y_LATITUDE": 41.312715, "Shape__Area": 381.2822876, "X_LONGITUDE": -105.560535, "CONDITIONKEY": 0, "PERCENTUSABLE": 76.27, "Shape__Length": 103.593747, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 70.26, "IMPROVEMENT_ACQUIRED": 0}
631|693|{"DENSITY": 0.0, "REPLCOST": 6500.0, "ZIP_CODE": 82070.0, "GROSSAREA": 64.863324, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.304645, "Shape__Area": 6.026580811, "X_LONGITUDE": -105.642184, "CONDITIONKEY": 0, "Shape__Length": 9.820172187, "IMPROVEMENT_USE": "Storage", "IMPROVEMENT_ACQUIRED": 0}
632|694|{"DENSITY": 0.0, "REPLCOST": 808822.35, "ZIP_CODE": 82070.0, "GROSSAREA": 5952.0, "YEARBUILT": 1959.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31304851, "Shape__Area": 320.7443085, "X_LONGITUDE": -105.5590245, "CONDITIONKEY": 0, "Shape__Length": 92.24702755, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
633|695|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 1878.0, "YEARBUILT": 1988.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.30822969, "Shape__Area": 178.4584961, "X_LONGITUDE": -105.6107018, "CONDITIONKEY": 0, "Shape__Length": 72.00243888, "IMPROVEMENT_USE": "Storage", "IMPROVEMENT_ACQUIRED": 0}
634|696|{"DENSITY": 0.0, "ZIP_CODE": 82801.0, "GROSSAREA": 1665.0, "YEARBUILT": 2000.0, "FLOORCOUNT": 0, "Y_LATITUDE": 44.83880154, "Shape__Area": 120.5281982, "X_LONGITUDE": -106.8395385, "CONDITIONKEY": 0, "Shape__Length": 44.19000408, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
635|697|{"DENSITY": 0.0, "REPLCOST": 89219.55, "ZIP_CODE": 82072.0, "GROSSAREA": 1440.0, "YEARBUILT": 1970.0, "FLOORCOUNT": 1, "USABLEAREA": 913.0, "Y_LATITUDE": 41.3205398, "Shape__Area": 99.13468933, "X_LONGITUDE": -105.5494233, "CONDITIONKEY": 0, "PERCENTUSABLE": 89.0, "Shape__Length": 43.81680538, "IMPROVEMENT_USE": "Physical Plant O&M", "PERCENTASSIGNABLE": 0.0, "IMPROVEMENT_ACQUIRED": 0}
636|698|{"DENSITY": 0.0, "REPLCOST": 5680569.31, "ZIP_CODE": 82601.0, "GROSSAREA": 1403.0, "YEARBUILT": 1977.0, "FLOORCOUNT": 0, "USABLEAREA": 29596.0, "Y_LATITUDE": 42.85179332, "Shape__Area": 2180.418442, "X_LONGITUDE": -106.3046366, "CONDITIONKEY": 0, "PERCENTUSABLE": 79.33, "Shape__Length": 228.6385595, "IMPROVEMENT_USE": "Office/Special Use", "PERCENTASSIGNABLE": 51.57, "IMPROVEMENT_ACQUIRED": 0}
637|699|{"DENSITY": 0.0, "REPLCOST": 1293422.77, "ZIP_CODE": 82071.0, "GROSSAREA": 4104.07588, "YEARBUILT": 2012.0, "FLOORCOUNT": 0, "USABLEAREA": 6216.0, "Y_LATITUDE": 41.312715, "Shape__Area": 381.2826385, "X_LONGITUDE": -105.560535, "CONDITIONKEY": 0, "PERCENTUSABLE": 76.4, "Shape__Length": 103.5943579, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 70.38, "IMPROVEMENT_ACQUIRED": 0}
638|700|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 102.77382, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.305318, "Shape__Area": 9.548095703, "X_LONGITUDE": -105.64237, "CONDITIONKEY": 0, "Shape__Length": 12.36000001, "IMPROVEMENT_USE": "Restroom", "IMPROVEMENT_ACQUIRED": 0}
639|701|{"DENSITY": 0.0, "REPLCOST": 1018192.38, "ZIP_CODE": 82070.0, "GROSSAREA": 7889.0, "YEARBUILT": 1994.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.31186011, "Shape__Area": 415.790329, "X_LONGITUDE": -105.5605164, "CONDITIONKEY": 0, "Shape__Length": 122.4476142, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
640|702|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 1327.556127, "YEARBUILT": 1950.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.30266126, "Shape__Area": 123.3338165, "X_LONGITUDE": -105.6483645, "CONDITIONKEY": 0, "Shape__Length": 45.26981383, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
641|703|{"DENSITY": 0.0, "REPLCOST": 808822.35, "ZIP_CODE": 82070.0, "GROSSAREA": 5952.0, "YEARBUILT": 1959.0, "FLOORCOUNT": 2, "Y_LATITUDE": 41.313047, "Shape__Area": 345.4101868, "X_LONGITUDE": -105.5578497, "CONDITIONKEY": 0, "Shape__Length": 93.75722083, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
642|704|{"DENSITY": 0.0, "REPLCOST": 715275.21, "ZIP_CODE": 82071.0, "GROSSAREA": 4104.103931, "YEARBUILT": 2012.0, "FLOORCOUNT": 2, "USABLEAREA": 6209.0, "Y_LATITUDE": 41.311952, "Shape__Area": 381.2852631, "X_LONGITUDE": -105.561856, "CONDITIONKEY": 0, "PERCENTUSABLE": 71.82, "Shape__Length": 103.5940404, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 66.16, "IMPROVEMENT_ACQUIRED": 0}
643|705|{"DENSITY": 0.0, "REPLCOST": 199637.55, "ZIP_CODE": 82070.0, "GROSSAREA": 2362.0, "YEARBUILT": 1933.0, "FLOORCOUNT": 1, "USABLEAREA": 2045.0, "Y_LATITUDE": 41.17299577, "Shape__Area": 115.527832, "X_LONGITUDE": -105.5834979, "CONDITIONKEY": 0, "PERCENTUSABLE": 133.54, "Shape__Length": 45.22440922, "IMPROVEMENT_USE": "Housing", "PERCENTASSIGNABLE": 111.86, "IMPROVEMENT_ACQUIRED": 0}
644|706|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 3260.0, "FLOORCOUNT": 0, "USABLEAREA": 3260.0, "Y_LATITUDE": 41.312702, "Shape__Area": 329.3522491, "X_LONGITUDE": -105.660373, "CONDITIONKEY": 0, "PERCENTUSABLE": 91.96, "Shape__Length": 77.06184659, "IMPROVEMENT_USE": "Storage", "PERCENTASSIGNABLE": 91.96, "IMPROVEMENT_ACQUIRED": 0}
645|707|{"DENSITY": 0.0, "REPLCOST": 133200.0, "ZIP_CODE": 82070.0, "GROSSAREA": 1332.32454, "YEARBUILT": 1940.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.30469796, "Shape__Area": 152.4245453, "X_LONGITUDE": -105.641652, "CONDITIONKEY": 0, "Shape__Length": 50.79661311, "IMPROVEMENT_USE": "Laboratory", "IMPROVEMENT_ACQUIRED": 0}
646|708|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 468.55302, "YEARBUILT": 1900.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.305803, "Shape__Area": 100.7494507, "X_LONGITUDE": -105.640933, "CONDITIONKEY": 0, "Shape__Length": 42.38096157, "IMPROVEMENT_USE": "Housing", "YEARS_REMODELED": "1922", "IMPROVEMENT_ACQUIRED": 0}
647|709|{"DENSITY": 0.0, "REPLCOST": 14709329.74, "ZIP_CODE": 82071.0, "GROSSAREA": 81516.0, "YEARBUILT": 1966.0, "FLOORCOUNT": 0, "USABLEAREA": 77500.0, "Y_LATITUDE": 41.31052975, "Shape__Area": 3353.284576, "X_LONGITUDE": -105.5758371, "CONDITIONKEY": 1, "PERCENTUSABLE": 72.21, "Shape__Length": 293.6967847, "IMPROVEMENT_USE": "Food Facility/Office", "YEARS_REMODELED": "2004", "PERCENTASSIGNABLE": 49.82, "IMPROVEMENT_ACQUIRED": 0}
648|710|{"DENSITY": 0.0, "ZIP_CODE": 82070.0, "GROSSAREA": 994.068655, "YEARBUILT": 1950.0, "FLOORCOUNT": 0, "Y_LATITUDE": 41.30216033, "Shape__Area": 92.35188293, "X_LONGITUDE": -105.6491052, "CONDITIONKEY": 0, "Shape__Length": 38.49431713, "IMPROVEMENT_USE": "Housing", "IMPROVEMENT_ACQUIRED": 0}
864|926|{"DENSITY": 0.0, "ZIP_CODE": 82604.0, "GROSSAREA": 16360.25031, "FLOORCOUNT": 0, "Y_LATITUDE": 42.842929, "Shape__Area": 1519.92305, "X_LONGITUDE": -106.351971, "CONDITIONKEY": 0, "Shape__Length": 164.7949624, "IMPROVEMENT_USE": "Office/Storage", "IMPROVEMENT_ACQUIRED": 0}
649|711|{"DENSITY": 0.0, "REPLCOST": 362828.88, "ZIP_CODE": 82070.0, "GROSSAREA": 7463.37257, "YEARBUILT": 1990.0, "FLOORCOUNT": 1, "Y_LATITUDE": 41.28695202, "Shape__Area": 723.9636536, "X_LONGITUDE": -105.6574431, "CONDITIONKEY": 0, "Shape__Length": 149.2418666, "IMPROVEMENT_USE": "Animal Facilities", "IMPROVEMENT_ACQUIRED": 0}
650|712|{"DENSITY": 0.0, "REPLCOST": 2334354.95, "ZIP_CODE": 82063.0, "GROSSAREA": 4486.0, "YEARBUILT": 1978.0, "FLOORCOUNT": 0, "USABLEAREA": 3403.0, "Y_LATITUDE": 41.09707548, "Shape__Area": 409.611763, "X_LONGITUDE": -105.977157, "CONDITIONKEY": 0, "PERCENTUSABLE": 78.49, "Shape__Length": 100.2606796, "IMPROVEMENT_USE": "Research", "PERCENTASSIGNABLE": 74.04, "IMPROVEMENT_ACQUIRED": 0}
